project_name,repository_url,commit_hash,parent_commit_hash,author,date,message,variability_bug,bug_probability,matched_features,files_changed,build_system_affected,impact_scope,feature_scope,json_source_file,repo_dir
LegoOS,https://github.com/WukLab/LegoOS,c4aa48b49841a35f202d4e57dc11a4033a09be65,f2173c0c27b27f2328f6af9eafa458215b5f502f,Yizhou Shan,2016-11-16,"[Stack backtrace is working, thanks to stack unwinder]\n\nPrint backtrace is actually very simple: you go through the stack\nand find the possible kernel addresses. With the FRAME_POINTER option,\nthe unwinder can tell which is in the real call trace and which are just\nstale values in the stack (with a prefix '?').\n\nWithout FRAME_POINTER, a lot of information will be missing. So despite\npush %rbp and pop %rbp brings more instructions, the much more friendly\ndebug info with FRAME_POINTER on can make our debugging life easier.",1,0.99968159198761,FRAME_POINTER,"arch/x86/include/asm/page_types.h, arch/x86/include/asm/stacktrace.h, arch/x86/include/asm/unwind.h, arch/x86/kernel/dumpstack.c, arch/x86/kernel/unwind_frame.c, arch/x86/kernel/unwind_guess.c, init/Kconfig",1,build system,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,c9350874caf51ecbf73e9d23016daafbafb786ea,80bcb67bd4cae26657ff2b80f4e931d88ff7226a,Yizhou Shan,2016-11-30,Fix typo in MAX_ARCH_PFN,1,0.9997263550758362,ARCH,arch/x86/kernel/e820.c,0,other,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,7dd92c84306e4c226f3382627b3e70d023dc1a71,971465b789e1a5de9404fb84e54fdaa3be51237d,Yizhou Shan,2017-03-14,"Add CONFIG_TRAMPOLINE_START, make the address fixed\n\nWe used to use the setup image's base address, which is passed\nby bootparam. This will have a problem is the reported address\nis not aligned to PAGE_SIZE.\n\nIf it is not aligned to PAGE_SIZE, then the smpboot code will\nfail to boot the secondary cpus because of the realmode segment\nthing I think.\n\nAnyway, to make life easier and easy-to-debug, just make it fixed.\nDefault to 0x90000 now.\n\nSigned-off-by: Yizhou Shan <shan13@purdue.edu>",1,0.9997143149375916,TRAMPOLINE_START,"arch/x86/Kconfig, arch/x86/boot/main.c, arch/x86/include/asm/bootparam.h, arch/x86/kernel/smpboot.c",1,build system,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,9b6103aa91812be8458b87e3a1578fb3ca22cee6,951ab0ce389a889f36ebebae7d10ddef80d7e0ea,Yizhou Shan,2017-07-26,Fix FIT makefile,1,0.9997298121452332,FIT,net/lego/Makefile,1,build system,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,b7f463c243d4c009d6f0f54bd120ff4565fb1860,32f27eee990912b0b048036ad92865c7961abb55,Yizhou Shan,2017-09-13,[Patch 4 of SMP pgfault] Fix typo and pass pa to IB layer,1,0.9997169375419616,SMP,managers/processor/pcache.c,0,other,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,0096ca514bde9ab0f1346d7a6dd4d80d0bc5cd61,fb8fa595f483a91fc554e791159b364280a33b39,Yizhou Shan,2017-09-14,[Patch 5 of SMP pgfault] Fix pcache_init() memset length bug. Seems working now,1,0.9997339844703674,SMP,"managers/Kconfig, managers/memory/Kconfig, managers/memory/handle_pcache.c, managers/processor/Kconfig, managers/processor/pcache.c",1,build system,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,7de3194190b9bc2d7341c23b83222ef539b8f024,b8f117f00f40ad01b2f5e4683895b935da23565f,Yizhou Shan,2017-10-22,"[Patch] alloc_page: build zonelist based on real node order\n\nFixed several TODOs in page allocation. alloc_page_nodemask\nwill take a zonelist, and walk through it until it find a page\nto allocate. Normally, the first zone will satisfy the allocation.\n\nEach node has its own zonelist. The order of zones within zonelist\nbecome *very* important. Because it determines where the page will be\nallocated from.\n\nPreviously, the initilization of zonelist is simplified, so every node's\nzonelist are the same: node 0's zone comes first.\n\nIn this patch, I changed the initilization. The zonelist is built in the\nway that the numa_distance is taken into consideration. And each node\nwill finally has its own zone comes first at its own zonelist.\n\nAnyway, this is the right way, and correct semantic alloc_page_nodemask\nshould provide.\n\nBesides, alloc_pages() will use smp_node_id() instead of NUMA_NO_NODE.\n\nsmp_node_id() is lego specific.\n\nSigned-off-by: Yizhou Shan <shan13@purdue.edu>",1,0.9995030164718628,NUMA,"Documentation/parameters.txt, arch/x86/include/asm/numa.h, arch/x86/include/asm/smp.h, arch/x86/kernel/percpu.c, arch/x86/mm/numa.c, include/lego/mm.h, include/lego/workqueue.h, kernel/workqueue.c, mm/page_alloc.c",0,other,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,686fab3dd9ce6c3a3845ca5a572ca6c69a0f7bea,2ec63465ad8e0a47b23c575858f87f29da7ba1eb,root,2018-01-28,pcache/victim: Fix victim cache eviction bug\n\nIt is kind of a major rewrite. I learned some lesson from coding pcache.\nThe refcount is usd carefully.\n\nSMP is really a lot pain in ass.,1,0.99972802400589,SMP,"include/processor/pcache_types.h, include/processor/pcache_victim.h, managers/processor/pcache/evict_sweep.c, managers/processor/pcache/victim.c",0,other,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,e2b6cdddc12d0816a1448de9843e8daba70f56d8,02b79c22543159ca8f148d10d488e9f97548f2c9,Yizhou Shan,2018-03-17,Various sock fixes\n\n- Adjust SOCKET_INTERFACE to SOCKET_SYSCALL\n- Add socket syscall defition if SOCKET_SYSCALL is N\n- Fix some compiler warnings from sock.c and fit_internal.c\n- Kconfig explain socket configs better,1,0.9996119141578674,SOCKET_SYSCALL,"include/lego/files.h, include/lego/net.h, init/main.c, kernel/sys.c, managers/processor/fs/open.c, net/Kconfig, net/lego/fit_internal.c, net/socket/Makefile, net/socket/sock.c",1,build system,other,LegoOS.json,repos/LegoOS
LegoOS,https://github.com/WukLab/LegoOS,09908b84165f73dde51710bd09680c02675ec6ea,1b3cf6a6e7bc85faf75c7e1ced8b0f00301d4694,Yizhou Shan,2018-03-27,"bug fix: initiliaze the variable if NUMA_USE_ONE_SOCKET is off\n\nNUMA_USE_ONE_SOCKET normally is off for memory manager. When\nthis is the case, we should always boot all sockets if NUMA is on.\n\nInitialize the boot_this_node variable!",1,0.9997019171714784,"NUMA, NUMA_USE_ONE_SOCKET",kernel/smp.c,0,other,other,LegoOS.json,repos/LegoOS
