project_name,repository_url,commit_hash,parent_commit_hash,author,date,message,variability_bug,bug_probability,matched_features,files_changed,build_system_affected,impact_scope,feature_scope,json_source_file,repo_dir
barebox,https://github.com/barebox/barebox,ea909b7604306a400ee3abf57e2fa7b2dde5dde1,b2184c314de0af9788ce505b413030d2114cfa4a,wdenk,2002-11-21,"* Added support for both PCMCIA slots (at the same time!) on MPC8xx\n\n* Patch by Rod Boyce, 21 Nov 2002:\n  fix PCMCIA on MBX8xx board\n\n* Patch by Pierre Aubert , 21 Nov 2002\n  Add CFG_CPM_POST_WORD_ADDR to make the offset of the\n  bootmode word in DPRAM configurable",1,0.9993440508842468,MCI,"CHANGELOG, README, board/sc520_cdp/flash.c, board/sc520_cdp/sc520_cdp.c, common/cmd_pcmcia.c, config.mk, drivers/pci_indirect.c, include/asm-ppc/cpm_8260.h, include/commproc.h, include/configs/KUP4K.h, include/configs/lwmon.h, include/mpc75x.h, include/pcmcia.h, lib_i386/i386_linux.c, lib_i386/pci_type1.c, lib_i386/realmode.c, post/cpu.c, post/post.c",0,other,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,a6c7ad2f65afaa717ba19cbf9d8d138b5f10ccf9,ea909b7604306a400ee3abf57e2fa7b2dde5dde1,wdenk,2002-12-03,"* Fix startup problems with VFD display on TRAB\n\n* Patch by Pierre Aubert, 20 Nov 2002\n  Add driver for Epson SED13806 graphic controller.\n  Add support for BMP logos in cfb_console driver.",1,0.9992064833641052,BMP,"CHANGELOG, README, board/MAI/bios_emulator/scitech/src/x86emu/makefile.cross, board/RPXClassic/Makefile, board/RPXClassic/eccx.c, board/eltec/bab7xx/asm_init.S, board/trab/trab.c, board/trab/vfd.c, common/cmd_pcmcia.c, common/devices.c, common/main.c, drivers/Makefile, drivers/cfb_console.c, drivers/sed13806.c, include/configs/KUP4K.h, include/configs/RPXClassic.h, include/devices.h, include/sed13806.h, lib_arm/board.c, post/memory.c, tools/mkimage.c",1,build system,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,aacf9a49aa1a74d46726fbaee2b8e87e1dad6956,608c91460b37fd9fe0088a0ce813a443f116a8d5,wdenk,2003-01-17,"* Add dual ethernet support on PM826\n\n* Add support for LXT971 PHY on PM826\n\n* Patch by Tord Andersson, 16 Jan 2003:\n  Fix flash sector count for TQM8xxL\n\n* Fix I2C EEPROM problem on ICU862 board (would only write the first\n  16 bytes out of each 32 byte block)",1,0.9993240833282472,I2C,"CHANGELOG, board/pm826/pm826.c, common/cmd_eeprom.c, cpu/mpc8260/ether_fcc.c, include/configs/PM826.h, include/configs/TQM823L.h, include/configs/TQM850L.h, include/configs/TQM855L.h, include/configs/TQM860L.h, include/net.h, net/eth.c",0,other,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,d7787c6e57f602d1f8c17c94886b81ee2ae229c2,ad10dd9aaf573fefe1cbd9d446a24f07f8b87428,stroese,2003-02-17,Fixed bug in ext. serial clock setup on PPC405 (since PPC440 port).,1,0.9997279047966005,PPC,"CHANGELOG, cpu/ppc4xx/serial.c",0,other,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,db2f721ffcf9693086a7e5c6c7015f2019e7f52e,43d9616cffb4a130e1620e3e33fc9bc1bcabe399,wdenk,2003-03-06,"* Patch by Rune Torgersen, 13 Feb 2003:\n  Add support for Motorola MPC8266ADS board\n\n* Patch by Kyle Harris, 19 Feb 2003:\n  patches for the Intel lubbock board:\n  memsetup.S - general cleanup (based on Robert's csb226 code)\n  flash.c - overhaul, actually works now\n  lubbock.c - fix init funcs to return proper value\n\n* Patch by Kenneth Johansson, 26 Feb 2003:\n  - Fixed off by one in RFTA calculation.\n  - No need to abort when LDF is lower than we can program it's only\n    minimum timing so clamp it to what we can do.\n  - Takes function pointer to function for reading the spd_nvram. Usefull\n    for faking data or hardcode a module without the nvram.\n  - fix other user for above change\n  - fix some comments.\n\n* Patches by Brian Waite, 26 Feb 2003:\n  - fix port for evb64260 board\n  - fix PCI for evb64260 board\n  - fix PCI scan\n\n* Patch by Reinhard Meyer, 1 Mar 2003:\n  Add support for EMK TOP860 Module\n\n* Patch by Yuli Barcohen, 02 Mar 2003:\n  Add SPD EEPROM support for MPC8260ADS board",1,0.9996254444122314,PCI,"CHANGELOG, CREDITS, MAINTAINERS, MAKEALL, Makefile, board/ebony/ebony.c, board/emk/top860/Makefile, board/emk/top860/flash.c, board/emk/top860/top860.c, board/emk/top860/u-boot.lds, board/emk/top860/u-boot.lds.debug, board/evb64260/evb64260.c, board/evb64260/pci.c, board/lubbock/config.mk, board/lubbock/flash.c, board/lubbock/lubbock.c, board/lubbock/memsetup.S, board/mpc8260ads/mpc8260ads.c, board/mpc8266ads/Makefile, board/mpc8266ads/config.mk, board/mpc8266ads/flash.c, board/mpc8266ads/mpc8266ads.c, board/mpc8266ads/u-boot.lds, board/w7o/init.S, board/walnut405/walnut405.c, cpu/ppc4xx/spd_sdram.c, drivers/pci_auto.c, include/configs/MPC8260ADS.h, include/configs/MPC8266ADS.h, include/configs/TOP860.h, include/configs/W7OLMC.h, include/configs/W7OLMG.h, include/configs/lubbock.h, include/spd.h, include/spd_sdram.h",1,build system,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,47cd00fa707af9de76408b69d3e911717dbbfab1,db2f721ffcf9693086a7e5c6c7015f2019e7f52e,wdenk,2003-03-06,"* Patches by Robert Schwebel, 06 Mar 2003:\n  - fix bug in BOOTP code (must use NetCopyIP)\n  - update of CSB226 port\n  - clear BSS segment on XScale\n  - added support for i2c_init_board() function\n  - update to the Innokom plattform\n\n* Extend support for redundand environments for configurations where\n  environment size < sector size",1,0.998908281326294,BOOT,"CHANGELOG, README, board/cradle/u-boot.lds, board/csb226/csb226.c, board/csb226/flash.c, board/csb226/memsetup.S, board/csb226/u-boot.lds, board/innokom/flash.c, board/innokom/innokom.c, board/innokom/memsetup.S, board/innokom/u-boot.lds, board/lubbock/u-boot.lds, board/mpl/common/common_util.c, board/trab/u-boot.lds, common/console.c, common/env_flash.c, cpu/mpc824x/drivers/i2c/i2c1.c, cpu/mpc8260/i2c.c, cpu/mpc8xx/i2c.c, cpu/ppc4xx/i2c.c, cpu/xscale/i2c.c, cpu/xscale/start.S, fs/fdos/dev.c, include/cmd_console.h, include/configs/csb226.h, include/configs/trab.h, include/devices.h, lib_arm/board.c, net/bootp.c, tools/easylogo/easylogo.c",0,other,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,1cb8e980c41e86760fa93de63f4e4cf643bef9d9,500545cc6b83958209128bffa825b3c842a21a4e,wdenk,2003-03-06,"* Patches by David M�ller, 31 Jan 2003:\n  - minimal setup for CardBus bridges\n  - add EEPROM read/write support in the CS8900 driver\n  - add support for the builtin I2C controller in the Samsung s3c24x0 chips\n  - add support for  MPL's VCMA9 (Samsung s3c2410 based) board\n\n* Patch by Steven Scholz, 04 Feb 2003:\n  add support for RTC DS1307\n\n* Patch by Reinhard Meyer, 5 Feb 2003:\n  fix PLPRCR/SCCR init sequence on 8xx to allow for\n  changes of EBDF by software\n\n* Patch by Vladimir Gurevich, 07 Feb 2003:\n  ""API-compatibility patch"" for 4xx I2C driver",1,0.9975773692131042,I2C,"CHANGELOG, MAINTAINERS, MAKEALL, Makefile, README, board/mpl/common/common_util.c, board/mpl/vcma9/Makefile, board/mpl/vcma9/cmd_vcma9.c, board/mpl/vcma9/config.mk, board/mpl/vcma9/flash.c, board/mpl/vcma9/memsetup.S, board/mpl/vcma9/u-boot.lds, board/mpl/vcma9/vcma9.c, board/mpl/vcma9/vcma9.h, board/trab/flash.c, board/trab/trab.c, board/trab/vfd.c, common/cmd_bootm.c, cpu/mpc8xx/cpu_init.c, cpu/ppc4xx/i2c.c, cpu/xscale/start.S, drivers/Makefile, drivers/cs8900.c, drivers/cs8900.h, drivers/inca-ip_sw.c, drivers/pci_auto.c, drivers/s3c24x0_i2c.c, include/asm-arm/arch-xscale/bitfield.h, include/asm-arm/arch-xscale/hardware.h, include/asm-arm/mach-types.h, include/cmd_bsp.h, include/configs/VCMA9.h, include/configs/trab.h, lib_arm/board.c, rtc/Makefile, rtc/ds1307.c",1,build system,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,3bac351370ef7cbf9d2af27ba52bee1703ad677e,1cb8e980c41e86760fa93de63f4e4cf643bef9d9,wdenk,2003-03-12,"* Patch by Josef Wagner, 12 Mar 2003:\n  - 16/32 MB and 50/80 MHz support with auto-detection for IP860\n  - ETH05 and BEDBUG support for CU824\n  - added support for MicroSys CPC45\n  - new BOOTROM/FLASH0 and DOC base for PM826\n\n* Patch by Robert Schwebel, 12 Mar 2003:\n  Fix the chpart command on innokom board\n\n* Name cleanup:\n  mv include/asm-i386/ppcboot-i386.h include/asm-i386/u-boot-i386.h\n  s/PPCBoot/U-Boot/ in some files\n  s/pImage/uImage/  in some files\n\n* Patch by Detlev Zundel, 15 Jan 2003:\n  Fix '' command line quoting\n\n* Patch by The LEOX team, 19 Jan 2003:\n  - add support for the ELPT860 board\n  - add support for Dallas ds164x RTC",1,0.999466359615326,"BOOT, PPC","CHANGELOG, CREDITS, MAINTAINERS, MAKEALL, Makefile, README, board/LEOX/elpt860/Makefile, board/LEOX/elpt860/README.LEOX, board/LEOX/elpt860/config.mk, board/LEOX/elpt860/elpt860.c, board/LEOX/elpt860/flash.c, board/LEOX/elpt860/u-boot.lds, board/LEOX/elpt860/u-boot.lds.debug, board/cpc45/Makefile, board/cpc45/config.mk, board/cpc45/cpc45.c, board/cpc45/flash.c, board/cpc45/plx9030.c, board/cpc45/u-boot.lds, board/cu824/cu824.c, board/emk/top860/config.mk, board/innokom/flash.c, board/ip860/ip860.c, board/pm826/config.mk, board/trab/flash.c, board/trab/vfd.c, board/v37/flash.c, board/v37/v37.c, common/cmd_fdos.c, common/cmd_jffs2.c, common/main.c, cpu/mpc8xx/cpu_init.c, doc/README-i386, doc/README.IPHASE4539, include/asm-i386/ppcboot-i386.h, include/asm-i386/u-boot-i386.h, include/common.h, include/commproc.h, include/configs/CPC45.h, include/configs/CPU86.h, include/configs/CU824.h, include/configs/ELPT860.h, include/configs/IP860.h, include/configs/PM826.h, include/configs/PN62.h, include/configs/RRvision.h, include/configs/SPD823TS.h, include/configs/TQM823L.h, include/configs/TQM850L.h, include/configs/TQM855L.h, include/configs/TQM860L.h, include/configs/lwmon.h, lib_ppc/board.c, rtc/Makefile, rtc/ds164x.c, tools/env/fw_env_main.c",1,build system,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,dc7c9a1a52403093b9e4aef14ac4c5c014386e57,10f670178cce29d7f078ca622f0eeafd6903748a,wdenk,2003-03-26,"* Patch by Rick Bronson, 16 Mar 2003:\n  Add support for Atmel AT91RM9200DK w/NAND\n\n* Patches by Robert Schwebel, 19 Mar 2003:\n  - use arm-linux-gcc as default compiler for ARM\n  - fix i2c fixup code\n  - fix missing baudrate setting\n  - added $loadaddr / CFG_LOAD_ADDR support to loadb\n  - moved ""ignoring trailing characters"" _before_ u-boot wants to\n    print out diagnostics messages; removes bogus characters at the\n    end of transmission\n\n* Patch by John Zhan, 18 Mar 2003:\n  Add support for SinoVee Microsystems SC8xx boards\n\n* Patch by Rolf Offermanns, 21 Mar 2003:\n  ported the dnp1110 related changes from the current armboot cvs to\n  current u-boot cvs. smc91111 does not work. problem marked in\n  smc91111.c, grep for ""FIXME"".\n\n* Patch by Brian Auld, 25 Mar 2003:\n  Add support for STM flash chips on ebony board\n\n * Add PCI support for MPC8250 Boards (PM825 module)\n\n * Patch by Stefan Roese, 25 Mar 2003:",1,0.8250401616096497,"ARM, NAND, PCI","CHANGELOG, CREDITS, MAINTAINERS, MAKEALL, Makefile, README, board/at91rm9200dk/Makefile, board/at91rm9200dk/at91rm9200dk.c, board/at91rm9200dk/config.mk, board/at91rm9200dk/flash.c, board/at91rm9200dk/u-boot.lds, board/dnp1110/dnp1110.c, board/dnp1110/flash.c, board/dnp1110/memsetup.S, board/ebony/flash.c, board/innokom/flash.c, board/innokom/innokom.c, board/svm_sc8xx/Makefile, board/svm_sc8xx/config.mk, board/svm_sc8xx/flash.c, board/svm_sc8xx/ppcboot.lds, board/svm_sc8xx/ppcboot.lds.debug, board/svm_sc8xx/svm_sc8xx.c, board/svm_sc8xx/u-boot.lds, board/svm_sc8xx/u-boot.lds.debug, common/Makefile, common/cmd_boot.c, common/cmd_nand.c, common/cmd_pcmcia.c, common/command.c, cpu/at91rm9200/Makefile, cpu/at91rm9200/config.mk, cpu/at91rm9200/cpu.c, cpu/at91rm9200/interrupts.c, cpu/at91rm9200/serial.c, cpu/at91rm9200/start.S, cpu/mpc8xx/cpu_init.c, cpu/sa1100/serial.c, drivers/Makefile, drivers/at91rm9200_ether.c, drivers/smc91111.c, examples/Makefile, include/AT91RM9200.h, include/asm-ppc/u-boot.h, include/cmd_confdefs.h, include/cmd_nand.h, include/commproc.h, include/configs/at91rm9200dk.h, include/configs/dnp1110.h, include/configs/svm_sc8xx.h, include/flash.h, include/linux/mtd/nand.h, include/pcmcia.h, include/status_led.h, lib_arm/board.c",1,build system,other,barebox.json,repos/barebox
barebox,https://github.com/barebox/barebox,cdd8a0f1517b89349265465bf334db32e2304b45,c021880ac5837154ca51b9d84e6b75f39b64aabe,wdenk,2003-03-27,Fix MIPS build problem,1,0.9997205138206482,MIPS,examples/Makefile,1,build system,other,barebox.json,repos/barebox
