project_name,repository_url,commit_hash,parent_commit_hash,author,date,message,variability_bug,bug_probability,matched_features,files_changed,build_system_affected,impact_scope,feature_scope,json_source_file,repo_dir
sof,https://github.com/thesofproject/sof,2436d794a30c341f34aa31cab76fea933607a793,0a08a62e053d0a0b115f1d9a9b61c6f09cececba,Liam Girdwood,2017-08-16,topology: dai: Fix DAI tokens to avoid naming colision\n\nThe wrong name is used for naming and may collide with the capture stream\non the same DAI.\n\nSigned-off-by: Liam Girdwood <liam.r.girdwood@linux.intel.com>,1,0.9996885061264038,DAI,topology/m4/local.m4,0,other,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,5f53e40c52da9885297e2cb9e1d78cbc6c5d99c6,f00e8884dd0bde86a59f56972f1d2b9903c2e7ed,Liam Girdwood,2017-09-04,topology: byt-rt5640: Fix stream name for BE DAI link\n\nSigned-off-by: Liam Girdwood <liam.r.girdwood@linux.intel.com>,1,0.9996765851974488,DAI,topology/reef-byt-rt5640.m4,0,other,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,b22edfdbdf7b1586a874e86e5688d64448900bc8,505a3a8335da8eda9e576343350d9911449d6bcd,Liam Girdwood,2017-09-05,pipeline: xrun: fix timestamp to use comp type instead of ID to find DAIs\n\nPipeline should use the comp type to find DAIs and not IDs.\n\nSigned-off-by: Liam Girdwood <liam.r.girdwood@linux.intel.com>,1,0.9997065663337708,DAI,src/audio/pipeline.c,0,other,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,924ac072334ef5cba0cc96e89acaebafe8ce98fe,81b02a796f40cd916750017146ddc1beb6cd6bf9,Pierre-Louis Bossart,2017-09-12,"topology: build: fix PIPELINE/DAI_ADD comments\n\nAdd a couple of missing parameters in comments, align them logically\nto help the rest of us figure out what parameters mean.\n\nSigned-off-by: Pierre-Louis Bossart <pierre-louis.bossart@linux.intel.com>",1,0.9997463822364808,DAI,topology/m4/build.m4,0,other,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,d3ac267d005c69eeca6e8f69da5b61b4cc0ae3e8,086c6348175ca59d38aa19abe654be43627f8fad,Liam Girdwood,2017-09-23,topology: fix capture pipeline ID for SSP DAI\n\nCapture pipeline for SSP DAI should be 2.\n\nSigned-off-by: Liam Girdwood <liam.r.girdwood@linux.intel.com>,1,0.9996711015701294,DAI,"topology/reef-apl-nocodec.m4, topology/reef-bdw-rt286.m4, topology/reef-bdw-rt5640.m4, topology/reef-bxt-nocodec.m4, topology/reef-byt-nocodec.m4, topology/reef-byt-rt5640.m4, topology/reef-byt-rt5651.m4, topology/reef-cht-nocodec.m4, topology/reef-hsw-rt5640.m4",0,other,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,88519eee7345b38bcb86568bd73734c0cf89bf3d,19e3240ec762a612372296dac3c2ae662be5d02c,Keyon Jie,2017-12-13,"topology: fix 2 typos for capture pipeline\n\n1. Widget N_PCMC type should be ""aif_in"", not ""aif_out"".\n2. Widget W_DAI_IN data should be ""N_DAI_IN"", not ""N_DAI_OUT"".\n\nSigned-off-by: Xiuli Pan <xiuli.pan@intel.com>\nSigned-off-by: Keyon Jie <yang.jie@linux.intel.com>",1,0.9997052550315856,DAI,topology/m4/local.m4,0,other,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,3318a16455f4dea2fa8b34bc658b4b95de085b66,c14a4e97f147903fc6bb8d3656db78b57fb3c6d3,Keyon Jie,2017-12-22,"trace: do dma trace when CONFIG_DMA_TRACE is selected\n\nCONFIG_DMA_TRACE is selected by default. But we should\nnot do dma trace when CONFIG_DMA_TRACE is not selected\n(--disable-dma-trace is added to configure command line),\nhere add this judgement to fix compiling issue for that\ndma trace is not selected.\n\nSigned-off-by: Keyon Jie <yang.jie@linux.intel.com>\nAcked-by: Yan Wang <yan.wang@linux.intel.com>",1,0.9997027516365052,"ACE, TRACE",src/lib/trace.c,0,library core,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,59bcff216aae66ed4d88062c97dfe4ca0a7b53c5,46a5e80fc5332b1a3397213c279c172aabbd680d,Liam Girdwood,2018-03-06,topology: byt-rt5651: Fix BE DAI link name.\n\nShould be SSP2-Codec.\n\nSigned-off-by: Liam Girdwood <liam.r.girdwood@linux.intel.com>,1,0.999670386314392,DAI,topology/reef-byt-rt5651.m4,0,other,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,9b220db8790469f5c11f4f7982ae45b00ace1e0d,8d9b8d51f9c60e1c1725e9ccd3da22c0b523d0cf,Liam Girdwood,2018-03-15,topology: byt-rt5640. Fix DAI stream name.\n\nStream name should match bytcr driver and not legacy byt-rt5640 driver.\n\nSigned-off-by: Liam Girdwood <liam.r.girdwood@linux.intel.com>,1,0.999642848968506,DAI,topology/reef-byt-rt5640.m4,0,other,other,sof.json,repos/sof
sof,https://github.com/thesofproject/sof,dcee7c1c53e3e6b6d3bdad1902a665e4c1578c08,6e82dfb5d1bb92b966dfd50c537ae0f566909a7c,Liam Girdwood,2018-03-15,topology: byt-rt5640: Fix DAI config\n\nDAI config was coming from deprecated machine driver. Fix it to use\nbytcr-rt5640 machine driver.\n\nSigned-off-by: Liam Girdwood <liam.r.girdwood@linux.intel.com>,1,0.9995524287223816,DAI,topology/reef-byt-rt5640.m4,0,other,other,sof.json,repos/sof
